transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,payment_method,shipping_cost
T24507,2023-01-28,C4109,Yoga Mat,Sports,2,29.99,59.98,South,Debit Card,0.0
T24508,2023-01-28,C4022,Kitchen Knife Set,Home,1,99.99,99.99,West,PayPal,4.99
T24509,2023-01-28,C1634,Water Bottle,Sports,1,24.99,24.99,North,PayPal,9.99
T24510,2023-01-28,C1975,Phone Case,Electronics,2,19.99,39.98,Central,PayPal,4.99
T24511,2023-01-28,C2795,Water Bottle,Sports,1,20.7,20.7,West,Gift Card,9.99
T24512,2023-01-28,C4236,Desk Lamp,Home,1,39.99,39.99,East,Credit Card,0.0
T24513,2023-01-28,C1918,Running Shoes,Sports,1,119.99,119.99,Central,Debit Card,9.99
T24514,2023-01-28,C3166,Yoga Mat,Sports,2,29.99,59.98,North,Debit Card,0.0
T24515,2023-01-28,C3887,Wireless Earbuds,Electronics,2,79.99,159.98,East,Debit Card,0.0
T24516,2023-01-28,C2324,Wireless Earbuds,Electronics,1,63.85,63.85,North,PayPal,9.99
T24517,2023-01-28,C4704,Notebook Set,Office,2,14.99,29.98,South,Credit Card,0.0
T24518,2023-01-28,C1618,Kitchen Knife Set,Home,1,99.99,99.99,South,Credit Card,4.99
T24519,2023-01-28,C2928,Backpack,Office,3,59.99,179.97,Central,Debit Card,4.99
T24520,2023-01-28,C4547,Phone Case,Electronics,1,19.99,19.99,East,Gift Card,0.0
T24521,2023-01-28,C3016,Water Bottle,Sports,1,24.99,24.99,West,Debit Card,9.99
T24522,2023-01-28,C1051,Coffee Maker,Home,1,82.09,82.09,West,PayPal,0.0
T24523,2023-01-28,C2138,Coffee Maker,Home,1,89.99,89.99,West,PayPal,9.99
T24524,2023-01-28,C1486,Coffee Maker,Home,1,89.99,89.99,South,Debit Card,4.99
T24525,2023-01-28,C3838,Desk Lamp,Home,2,39.99,79.98,East,Gift Card,9.99
T24526,2023-01-28,C4429,Kitchen Knife Set,Home,1,99.99,99.99,East,PayPal,9.99
T24527,2023-01-28,C3244,Notebook Set,Office,3,14.99,44.97,East,Gift Card,0.0
T24528,2023-01-28,C2768,Wireless Earbuds,Electronics,1,69.31,69.31,West,PayPal,9.99
T24529,2023-01-28,C1799,Phone Case,Electronics,1,19.99,19.99,South,PayPal,4.99
T24530,2023-01-28,C1560,Kitchen Knife Set,Home,1,99.99,99.99,,Credit Card,4.99
T24531,2023-01-28,C4049,Coffee Maker,Home,2,89.99,179.98,South,Gift Card,0.0
T24532,2023-01-28,C3224,Backpack,Office,1,59.99,59.99,North,PayPal,4.99
T24533,2023-01-28,C4591,Laptop Stand,Electronics,2,49.99,99.98,Central,Credit Card,0.0
T24534,2023-01-28,C2003,Running Shoes,Sports,3,119.99,359.97,East,Gift Card,9.99
T24535,2023-01-28,C1707,Desk Lamp,Home,1,36.88,36.88,West,PayPal,0.0
T24536,2023-01-28,C2136,Running Shoes,Sports,1,119.99,119.99,East,Debit Card,9.99
T24537,2023-01-28,C1107,Laptop Stand,Electronics,2,49.99,99.98,East,Debit Card,0.0
T24538,2023-01-28,C1036,Desk Lamp,Home,2,32.97,65.94,Central,Gift Card,4.99
T24539,2023-01-28,C4590,Bluetooth Speaker,Electronics,1,69.99,69.99,South,PayPal,0.0
T24540,2023-01-28,C1450,Phone Case,Electronics,1,19.99,19.99,East,Gift Card,0.0
T24541,2023-01-28,C3516,Desk Lamp,Home,1,33.42,33.42,Central,Debit Card,0.0
T24542,2023-01-28,C4489,Bluetooth Speaker,Electronics,1,69.99,69.99,North,PayPal,9.99
T24543,2023-01-28,C1912,Kitchen Knife Set,Home,1,99.99,99.99,North,Gift Card,9.99
T24544,2023-01-28,C2572,Wireless Earbuds,Electronics,1,79.99,79.99,West,PayPal,9.99
T24545,2023-01-28,C1007,Coffee Maker,Home,1,89.99,89.99,South,Gift Card,9.99
T24546,2023-01-28,C1700,Yoga Mat,Sports,1,29.99,29.99,West,Debit Card,4.99
T24547,2023-01-28,C1628,Yoga Mat,Sports,3,29.99,89.97,South,Credit Card,9.99
T24548,2023-01-28,C3921,Running Shoes,Sports,2,95.84,191.67,North,Debit Card,0.0
T24549,2023-01-28,C1506,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,PayPal,4.99
T24550,2023-01-28,C4794,Desk Lamp,Home,2,39.99,79.98,South,Gift Card,4.99
T24551,2023-01-28,C3701,Yoga Mat,Sports,1,29.99,29.99,South,Gift Card,4.99
T24552,2023-01-28,C4751,Phone Case,Electronics,2,17.12,34.24,North,Gift Card,9.99
T24553,2023-01-28,C4346,Laptop Stand,Electronics,2,42.37,84.74,East,PayPal,9.99
T24554,2023-01-28,C4031,Notebook Set,Office,2,14.99,29.98,South,Gift Card,0.0
T24555,2023-01-29,C2758,Yoga Mat,Sports,1,29.99,29.99,Central,Credit Card,4.99
T24556,2023-01-29,C2612,Yoga Mat,Sports,1,29.99,29.99,East,PayPal,0.0
T24557,2023-01-29,C1261,Phone Case,Electronics,3,19.99,59.97,West,Credit Card,4.99
T24558,2023-01-29,C2294,Running Shoes,Sports,1,119.99,119.99,South,Debit Card,9.99
T24559,2023-01-29,C4495,Running Shoes,Sports,2,100.92,201.84,North,Debit Card,0.0
T24560,2023-01-29,C3417,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Debit Card,9.99
T24561,2023-01-29,C1324,Water Bottle,Sports,1,24.99,24.99,West,Gift Card,0.0
T24562,2023-01-29,C4811,Backpack,Office,1,59.99,59.99,Central,PayPal,4.99
T24563,2023-01-29,C2537,Kitchen Knife Set,Home,1,99.99,99.99,South,Debit Card,4.99
T24564,2023-01-29,C1259,Coffee Maker,Home,1,68.73,68.73,East,PayPal,9.99
T24565,2023-01-29,C2646,Kitchen Knife Set,Home,1,89.88,89.88,South,PayPal,9.99
T24566,2023-01-29,C1542,Yoga Mat,Sports,1,29.99,29.99,North,Credit Card,0.0
T24567,2023-01-29,C1962,Laptop Stand,Electronics,2,49.99,99.98,Central,PayPal,4.99
T24568,2023-01-29,C4937,Yoga Mat,Sports,1,29.99,29.99,North,Debit Card,9.99
T24569,2023-01-29,C4852,Kitchen Knife Set,Home,2,99.99,199.98,Central,Credit Card,9.99
T24570,2023-01-29,C4286,Bluetooth Speaker,Electronics,1,69.99,69.99,West,PayPal,9.99
T24571,2023-01-29,C3127,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Debit Card,0.0
T24572,2023-01-29,C3235,Wireless Earbuds,Electronics,1,63.09,63.09,Central,Debit Card,9.99
T24573,2023-01-29,C3168,Coffee Maker,Home,2,68.31,136.62,West,PayPal,0.0
T24574,2023-01-29,C4400,Running Shoes,Sports,1,119.99,119.99,East,Credit Card,9.99
T24575,2023-01-29,C1221,Coffee Maker,Home,1,89.99,89.99,North,Credit Card,4.99
T24576,2023-01-29,C2584,Desk Lamp,Home,2,39.99,79.98,East,PayPal,9.99
T24577,2023-01-29,C2992,Yoga Mat,Sports,1,29.99,29.99,East,Debit Card,9.99
T24578,2023-01-29,C4933,Water Bottle,Sports,1,24.99,24.99,North,Gift Card,0.0
T24579,2023-01-29,C2559,Notebook Set,Office,2,14.99,29.98,North,PayPal,0.0
T24580,2023-01-29,C3923,Yoga Mat,Sports,1,29.99,29.99,South,PayPal,0.0
T24581,2023-01-29,C2534,Wireless Earbuds,Electronics,1,79.99,79.99,Central,,9.99
T24582,2023-01-29,C1917,Phone Case,Electronics,1,19.99,19.99,East,Debit Card,9.99
T24583,2023-01-29,C2538,Wireless Earbuds,Electronics,1,79.99,79.99,East,Gift Card,4.99
T24584,2023-01-29,C4722,Coffee Maker,Home,1,78.5,78.5,Central,Gift Card,0.0
T24585,2023-01-29,C2006,Notebook Set,Office,1,14.99,14.99,North,Gift Card,4.99
T24586,2023-01-29,C1223,Coffee Maker,Home,2,89.99,179.98,,Gift Card,9.99
T24587,2023-01-29,C1100,Phone Case,Electronics,1,19.99,19.99,North,Credit Card,4.99
T24588,2023-01-29,C3402,Notebook Set,Office,1,14.99,14.99,East,Debit Card,0.0
T24589,2023-01-29,C4093,Kitchen Knife Set,Home,2,99.99,199.98,Central,Credit Card,4.99
T24590,2023-01-29,C4713,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Debit Card,4.99
T24591,2023-01-29,C3475,Water Bottle,Sports,2,24.99,49.98,East,Credit Card,9.99
T24592,2023-01-29,C1877,Phone Case,Electronics,2,16.54,33.09,South,Debit Card,4.99
T24593,2023-01-29,C1960,Running Shoes,Sports,1,119.99,119.99,East,PayPal,0.0
T24594,2023-01-29,C2248,Notebook Set,Office,1,14.99,14.99,South,Debit Card,9.99
T24595,2023-01-29,C4399,Laptop Stand,Electronics,3,49.99,149.97,Central,Debit Card,9.99
T24596,2023-01-29,C4431,Running Shoes,Sports,3,119.99,359.97,East,Gift Card,0.0
T24597,2023-01-29,C3934,Water Bottle,Sports,1,24.99,24.99,South,PayPal,0.0
T24598,2023-01-29,C2593,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Debit Card,4.99
T24599,2023-01-29,C3759,Bluetooth Speaker,Electronics,1,69.99,69.99,North,PayPal,9.99
T24600,2023-01-29,C3974,Yoga Mat,Sports,1,29.99,29.99,Central,Credit Card,0.0
T24601,2023-01-29,C2662,Phone Case,Electronics,1,19.99,19.99,South,Gift Card,9.99
T24602,2023-01-29,C3858,Kitchen Knife Set,Home,1,99.99,99.99,South,PayPal,4.99
T24603,2023-01-29,C1126,Kitchen Knife Set,Home,2,99.99,199.98,North,Gift Card,9.99
T24604,2023-01-29,C3919,Backpack,Office,1,59.99,59.99,Central,Credit Card,0.0
T24605,2023-01-29,C2169,Yoga Mat,Sports,2,29.99,59.98,South,Credit Card,4.99
T24606,2023-01-29,C4219,Yoga Mat,Sports,1,29.99,29.99,West,Debit Card,9.99
T24607,2023-01-29,C1577,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,4.99
T24608,2023-01-29,C3766,Phone Case,Electronics,1,19.99,19.99,East,PayPal,0.0
T24609,2023-01-29,C3473,Water Bottle,Sports,1,23.65,23.65,,Debit Card,4.99
T24610,2023-01-29,C3745,Yoga Mat,Sports,1,29.99,29.99,North,Credit Card,9.99
T24611,2023-01-29,C1118,Desk Lamp,Home,2,39.99,79.98,West,Gift Card,9.99
T24612,2023-01-29,C3162,Running Shoes,Sports,1,119.99,119.99,Central,Credit Card,9.99
T24613,2023-01-29,C3874,Running Shoes,Sports,2,119.99,239.98,South,Credit Card,4.99
T24614,2023-01-29,C3279,Bluetooth Speaker,Electronics,1,58.57,58.57,South,Gift Card,9.99
T24615,2023-01-29,C3785,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,0.0
T24616,2023-01-29,C1659,Bluetooth Speaker,Electronics,1,59.51,59.51,North,PayPal,4.99
T24617,2023-01-29,C4140,Phone Case,Electronics,2,19.99,39.98,West,Gift Card,0.0
T24618,2023-01-29,C2798,Laptop Stand,Electronics,1,49.99,49.99,South,Debit Card,9.99
T24619,2023-01-29,C2238,Coffee Maker,Home,1,89.99,89.99,Central,Gift Card,9.99
T24620,2023-01-29,C2467,Backpack,Office,2,59.99,119.98,South,PayPal,9.99
T24621,2023-01-29,C4714,Wireless Earbuds,Electronics,2,70.02,140.03,East,Credit Card,9.99
T24622,2023-01-29,C1848,Wireless Earbuds,Electronics,1,79.99,79.99,West,Gift Card,9.99
T24623,2023-01-29,C1170,Yoga Mat,Sports,2,29.99,59.98,North,Gift Card,4.99
T24624,2023-01-30,C1479,Wireless Earbuds,Electronics,1,63.12,63.12,South,PayPal,4.99
T24625,2023-01-30,C4392,Bluetooth Speaker,Electronics,1,69.99,69.99,West,PayPal,0.0
T24626,2023-01-30,C2369,Notebook Set,Office,1,14.99,14.99,Central,Debit Card,9.99
T24627,2023-01-30,C2706,Phone Case,Electronics,1,19.99,19.99,North,Debit Card,0.0
T24628,2023-01-30,C1110,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,0.0
T24629,2023-01-30,C4396,Yoga Mat,Sports,2,29.99,59.98,Central,PayPal,9.99
T24630,2023-01-30,C3963,Bluetooth Speaker,Electronics,2,69.99,139.98,East,PayPal,4.99
T24631,2023-01-30,C2565,Desk Lamp,Home,1,39.99,39.99,East,Credit Card,9.99
T24632,2023-01-30,C2706,Kitchen Knife Set,Home,1,76.8,76.8,South,Debit Card,9.99
T24633,2023-01-30,C4878,Backpack,Office,1,59.99,59.99,Central,Gift Card,0.0
T24634,2023-01-30,C2354,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Credit Card,0.0
T24635,2023-01-30,C1483,Desk Lamp,Home,3,39.99,119.97,West,PayPal,0.0
T24636,2023-01-30,C2519,Wireless Earbuds,Electronics,1,79.99,79.99,North,Credit Card,4.99
T24637,2023-01-30,C3584,Yoga Mat,Sports,1,29.99,29.99,North,Credit Card,9.99
T24638,2023-01-30,C4284,Laptop Stand,Electronics,1,49.99,49.99,South,PayPal,9.99
T24639,2023-01-30,C4891,Phone Case,Electronics,1,18.03,18.03,East,Debit Card,0.0
T24640,2023-01-30,C3986,Phone Case,Electronics,1,17.18,17.18,East,Credit Card,9.99
T24641,2023-01-30,C2650,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,0.0
T24642,2023-01-30,C1207,Wireless Earbuds,Electronics,1,79.99,79.99,North,Debit Card,0.0
T24643,2023-01-30,C2320,Yoga Mat,Sports,1,29.99,29.99,South,Debit Card,9.99
T24644,2023-01-30,C3934,Laptop Stand,Electronics,1,49.99,49.99,East,,4.99
T24645,2023-01-30,C2478,Kitchen Knife Set,Home,1,99.99,99.99,North,PayPal,0.0
T24646,2023-01-30,C2502,Notebook Set,Office,1,14.99,14.99,West,Credit Card,0.0
T24647,2023-01-30,C4204,Desk Lamp,Home,2,39.99,79.98,West,Gift Card,4.99
T24648,2023-01-30,C4803,Desk Lamp,Home,1,39.99,39.99,North,PayPal,9.99
T24649,2023-01-30,C4195,Laptop Stand,Electronics,2,49.99,99.98,Central,Debit Card,0.0
T24650,2023-01-30,C3152,Notebook Set,Office,1,14.99,14.99,North,PayPal,4.99
T24651,2023-01-30,C4239,Laptop Stand,Electronics,1,49.99,49.99,East,Credit Card,9.99
T24652,2023-01-30,C2563,Desk Lamp,Home,1,33.82,33.82,South,Credit Card,4.99
T24653,2023-01-30,C4531,Kitchen Knife Set,Home,1,99.99,99.99,North,Debit Card,0.0
T24654,2023-01-30,C3586,Wireless Earbuds,Electronics,2,79.99,159.98,South,PayPal,9.99
T24655,2023-01-30,C3316,Phone Case,Electronics,1,19.99,19.99,North,PayPal,9.99
T24656,2023-01-30,C1374,Yoga Mat,Sports,1,29.99,29.99,Central,Gift Card,0.0
T24657,2023-01-30,C1747,Phone Case,Electronics,2,19.99,39.98,North,Credit Card,0.0
T24658,2023-01-30,C1360,Yoga Mat,Sports,1,25.73,25.73,East,PayPal,9.99
T24659,2023-01-30,C3804,Notebook Set,Office,1,14.99,14.99,Central,Debit Card,0.0
T24660,2023-01-30,C4040,Phone Case,Electronics,1,19.99,19.99,South,Gift Card,9.99
T24661,2023-01-30,C2214,Phone Case,Electronics,1,19.99,19.99,East,Debit Card,9.99
T24662,2023-01-30,C1611,Wireless Earbuds,Electronics,1,62.19,62.19,Central,Debit Card,0.0
T24663,2023-01-30,C4082,Desk Lamp,Home,1,39.99,39.99,East,Credit Card,0.0
T24664,2023-01-30,C3338,Desk Lamp,Home,2,39.99,79.98,South,Credit Card,9.99
T24665,2023-01-30,C4739,Phone Case,Electronics,2,19.99,39.98,North,Debit Card,9.99
T24666,2023-01-30,C1503,Coffee Maker,Home,1,89.99,89.99,East,Debit Card,9.99
T24667,2023-01-30,C1569,Water Bottle,Sports,1,24.99,24.99,North,Debit Card,9.99
T24668,2023-01-30,C4349,Backpack,Office,1,59.99,59.99,South,PayPal,4.99
T24669,2023-01-30,C1293,Bluetooth Speaker,Electronics,1,69.99,69.99,East,PayPal,0.0
T24670,2023-01-30,C2031,Notebook Set,Office,1,14.99,14.99,South,Debit Card,4.99
T24671,2023-01-30,C1205,Backpack,Office,2,54.2,108.4,East,Debit Card,4.99
T24672,2023-01-30,C4363,Yoga Mat,Sports,2,29.99,59.98,South,PayPal,0.0
T24673,2023-01-30,C4482,Laptop Stand,Electronics,1,49.99,49.99,East,Credit Card,4.99
T24674,2023-01-31,C3644,Kitchen Knife Set,Home,1,87.0,87.0,South,Credit Card,9.99
T24675,2023-01-31,C3682,Wireless Earbuds,Electronics,1,79.99,79.99,West,PayPal,0.0
T24676,2023-01-31,C2698,Kitchen Knife Set,Home,1,99.99,99.99,North,PayPal,9.99
T24677,2023-01-31,C2757,Notebook Set,Office,1,14.99,14.99,East,Gift Card,4.99
T24678,2023-01-31,C2907,Backpack,Office,1,59.99,59.99,South,PayPal,9.99
T24679,2023-01-31,C1708,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,0.0
T24680,2023-01-31,C2543,Yoga Mat,Sports,3,29.99,89.97,North,Gift Card,0.0
T24681,2023-01-31,C4595,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,4.99
T24682,2023-01-31,C3571,Wireless Earbuds,Electronics,1,79.99,79.99,East,Credit Card,9.99
T24683,2023-01-31,C3542,Kitchen Knife Set,Home,1,99.99,99.99,Central,PayPal,4.99
T24684,2023-01-31,C3724,Yoga Mat,Sports,1,29.99,29.99,West,Credit Card,4.99
T24685,2023-01-31,C2971,Phone Case,Electronics,3,19.99,59.97,East,Credit Card,4.99
T24686,2023-01-31,C4545,Coffee Maker,Home,1,85.22,85.22,Central,Credit Card,0.0
T24687,2023-01-31,C1689,Bluetooth Speaker,Electronics,2,53.32,106.65,North,Debit Card,9.99
T24688,2023-01-31,C2978,Water Bottle,Sports,1,24.99,24.99,East,Gift Card,0.0
T24689,2023-01-31,C1080,Running Shoes,Sports,1,119.99,119.99,North,Debit Card,9.99
T24690,2023-01-31,C3469,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,9.99
T24691,2023-01-31,C3554,Notebook Set,Office,1,14.99,14.99,Central,Gift Card,0.0
T24692,2023-01-31,C3089,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,9.99
T24693,2023-01-31,C4209,Phone Case,Electronics,2,19.99,39.98,West,Debit Card,4.99
T24694,2023-01-31,C1846,Kitchen Knife Set,Home,1,99.99,99.99,North,PayPal,4.99
T24695,2023-01-31,C3487,Laptop Stand,Electronics,1,37.76,37.76,West,Gift Card,4.99
T24696,2023-01-31,C2129,Water Bottle,Sports,1,24.99,24.99,West,PayPal,0.0
T24697,2023-01-31,C3392,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Debit Card,9.99
T24698,2023-01-31,C4167,Wireless Earbuds,Electronics,1,79.99,79.99,South,Credit Card,9.99
T24699,2023-01-31,C4851,Coffee Maker,Home,1,89.99,89.99,East,PayPal,9.99
T24700,2023-01-31,C2643,Phone Case,Electronics,1,19.99,19.99,East,Credit Card,0.0
T24701,2023-01-31,C3806,Bluetooth Speaker,Electronics,1,69.99,69.99,East,PayPal,9.99
T24702,2023-01-31,C4336,Backpack,Office,2,59.99,119.98,West,Debit Card,4.99
T24703,2023-01-31,C1635,Notebook Set,Office,2,14.99,29.98,North,Gift Card,9.99
T24704,2023-01-31,C3037,Phone Case,Electronics,1,19.99,19.99,East,PayPal,4.99
T24705,2023-01-31,C3452,Water Bottle,Sports,3,24.99,74.97,South,PayPal,4.99
T24706,2023-01-31,C1605,Desk Lamp,Home,2,39.99,79.98,Central,Credit Card,0.0
T24707,2023-01-31,C3217,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,PayPal,4.99
T24708,2023-01-31,C1951,Coffee Maker,Home,1,89.99,89.99,West,Debit Card,0.0
T24709,2023-01-31,C4621,Backpack,Office,1,59.99,59.99,East,Credit Card,4.99
T24710,2023-01-31,C2695,Yoga Mat,Sports,1,29.99,29.99,South,,4.99
T24711,2023-01-31,C2433,Phone Case,Electronics,2,19.99,39.98,South,Debit Card,0.0
T24712,2023-01-31,C1006,Laptop Stand,Electronics,2,49.99,99.98,East,Credit Card,0.0
T24713,2023-01-31,C4667,Notebook Set,Office,2,11.29,22.58,South,Gift Card,9.99
T24714,2023-01-31,C3125,Water Bottle,Sports,1,19.36,19.36,Central,Gift Card,0.0
T24715,2023-01-31,C3636,Notebook Set,Office,1,14.99,14.99,North,Gift Card,4.99
T24716,2023-01-31,C2592,Kitchen Knife Set,Home,1,99.99,99.99,South,Gift Card,0.0
T24717,2023-01-31,C1601,Desk Lamp,Home,1,39.99,39.99,East,Credit Card,9.99
T24718,2023-01-31,C1092,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Gift Card,4.99
T24719,2023-01-31,C4614,Coffee Maker,Home,1,89.99,89.99,South,Gift Card,0.0
T24720,2023-01-31,C3745,Coffee Maker,Home,1,74.46,74.46,West,PayPal,0.0
T24721,2023-01-31,C2568,Wireless Earbuds,Electronics,1,79.99,79.99,Central,PayPal,0.0
T24722,2023-01-31,C4813,Backpack,Office,2,51.93,103.85,North,Debit Card,4.99
T24723,2023-01-31,C4247,Running Shoes,Sports,1,119.99,119.99,East,Gift Card,4.99
T24724,2023-01-31,C1737,Phone Case,Electronics,2,19.99,39.98,Central,Gift Card,0.0
T24725,2023-01-31,C3833,Bluetooth Speaker,Electronics,3,69.99,209.97,East,Gift Card,0.0
T24726,2023-01-31,C1871,Laptop Stand,Electronics,2,49.99,99.98,Central,Credit Card,9.99
T24727,2023-02-01,C4398,Phone Case,Electronics,1,19.99,19.99,South,Debit Card,9.99
T24728,2023-02-01,C2324,Backpack,Office,2,46.22,92.43,East,Gift Card,4.99
T24729,2023-02-01,C3342,Kitchen Knife Set,Home,2,99.99,199.98,Central,Gift Card,0.0
T24730,2023-02-01,C1084,Yoga Mat,Sports,1,29.99,29.99,Central,Debit Card,0.0
T24731,2023-02-01,C1088,Running Shoes,Sports,2,119.99,239.98,North,PayPal,4.99
T24732,2023-02-01,C4507,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,0.0
T24733,2023-02-01,C4810,Coffee Maker,Home,1,89.99,89.99,South,Debit Card,9.99
T24734,2023-02-01,C4869,Coffee Maker,Home,1,82.64,82.64,South,Credit Card,9.99
T24735,2023-02-01,C1000,Wireless Earbuds,Electronics,1,79.99,79.99,South,Debit Card,9.99
T24736,2023-02-01,C2711,Kitchen Knife Set,Home,1,88.04,88.04,Central,Credit Card,9.99
T24737,2023-02-01,C4896,Phone Case,Electronics,1,19.99,19.99,South,Credit Card,4.99
T24738,2023-02-01,C3997,Running Shoes,Sports,1,119.99,119.99,South,Credit Card,0.0
T24739,2023-02-01,C3400,Coffee Maker,Home,2,89.99,179.98,East,Gift Card,0.0
T24740,2023-02-01,C4173,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Debit Card,0.0
T24741,2023-02-01,C4196,Kitchen Knife Set,Home,1,99.99,99.99,South,Gift Card,4.99
T24742,2023-02-01,C3926,Backpack,Office,1,59.99,59.99,Central,Credit Card,9.99
T24743,2023-02-01,C3792,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,9.99
T24744,2023-02-01,C1213,Phone Case,Electronics,1,19.99,19.99,North,Debit Card,0.0
T24745,2023-02-01,C2494,Backpack,Office,1,59.99,59.99,Central,PayPal,9.99
T24746,2023-02-01,C4647,Phone Case,Electronics,2,16.34,32.69,South,PayPal,4.99
T24747,2023-02-01,C4932,Wireless Earbuds,Electronics,1,79.99,79.99,West,Gift Card,9.99
T24748,2023-02-01,C4028,Notebook Set,Office,1,14.99,14.99,North,PayPal,0.0
T24749,2023-02-01,C4421,Running Shoes,Sports,2,119.99,239.98,Central,Credit Card,9.99
T24750,2023-02-01,C2780,Yoga Mat,Sports,3,29.99,89.97,South,PayPal,4.99
T24751,2023-02-01,C4849,Water Bottle,Sports,1,24.99,24.99,Central,PayPal,4.99
T24752,2023-02-01,C2934,Backpack,Office,1,59.99,59.99,East,Credit Card,4.99
T24753,2023-02-01,C1430,Water Bottle,Sports,1,24.99,24.99,North,Debit Card,9.99
T24754,2023-02-01,C3014,Desk Lamp,Home,1,35.46,35.46,West,Credit Card,0.0
T24755,2023-02-01,C3654,Backpack,Office,1,59.99,59.99,Central,Credit Card,9.99
T24756,2023-02-01,C2034,Water Bottle,Sports,2,19.77,39.54,West,Credit Card,4.99
T24757,2023-02-01,C1469,Yoga Mat,Sports,1,29.99,29.99,East,Credit Card,0.0
T24758,2023-02-01,C3156,Kitchen Knife Set,Home,1,99.99,99.99,North,PayPal,4.99
T24759,2023-02-01,C3588,Running Shoes,Sports,1,93.39,93.39,East,Credit Card,0.0
T24760,2023-02-01,C3237,Notebook Set,Office,3,14.99,44.97,East,Gift Card,0.0
T24761,2023-02-01,C4218,Coffee Maker,Home,1,76.2,76.2,East,Debit Card,4.99
T24762,2023-02-01,C3989,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,4.99
T24763,2023-02-01,C2325,Wireless Earbuds,Electronics,1,67.81,67.81,West,Debit Card,0.0
T24764,2023-02-01,C2019,Yoga Mat,Sports,1,29.99,29.99,Central,PayPal,0.0
T24765,2023-02-01,C3036,Notebook Set,Office,2,14.99,29.98,Central,Credit Card,4.99
T24766,2023-02-01,C3591,Water Bottle,Sports,1,24.99,24.99,North,Gift Card,4.99
T24767,2023-02-01,C3917,Laptop Stand,Electronics,1,49.99,49.99,East,Gift Card,4.99
T24768,2023-02-01,C4398,Backpack,Office,1,59.99,59.99,North,PayPal,4.99
T24769,2023-02-01,C3228,Phone Case,Electronics,2,19.99,39.98,East,PayPal,0.0
T24770,2023-02-01,C1965,Phone Case,Electronics,1,19.99,19.99,South,Debit Card,4.99
T24771,2023-02-01,C1095,Running Shoes,Sports,3,119.99,359.97,South,Gift Card,0.0
T24772,2023-02-01,C4019,Bluetooth Speaker,Electronics,1,69.99,69.99,East,PayPal,0.0
T24773,2023-02-01,C4874,Laptop Stand,Electronics,1,49.99,49.99,East,Gift Card,9.99
T24774,2023-02-01,C2026,Coffee Maker,Home,1,89.99,89.99,South,Gift Card,9.99
T24775,2023-02-01,C3260,Coffee Maker,Home,1,89.99,89.99,Central,PayPal,0.0
T24776,2023-02-01,C1237,Notebook Set,Office,2,14.99,29.98,South,Debit Card,9.99
T24777,2023-02-01,C1791,Notebook Set,Office,2,13.96,27.93,East,Debit Card,4.99
T24778,2023-02-01,C1513,Notebook Set,Office,1,12.22,12.22,Central,PayPal,9.99
T24779,2023-02-01,C2019,Coffee Maker,Home,1,89.99,89.99,Central,Gift Card,4.99
T24780,2023-02-01,C2064,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,0.0
T24781,2023-02-01,C3074,Laptop Stand,Electronics,2,40.97,81.94,Central,Gift Card,4.99
T24782,2023-02-02,C4449,Phone Case,Electronics,1,17.19,17.19,West,Credit Card,0.0
